block_number,tx_hash,log_index,user,amount_raw,amount_tokens
41290849,0xcaa78fd3aebe384564a77ece33798c44dde7198f269e49efd62f46289ab2b70c,725,0x1cb245fa4580a69e4a8be3ebce4d22a729b54266,1900000,1.9
41291084,0x89ab0493da3a6bfa2123a5d32bc551e19bd508bafe6b5f3993db2daac40e6982,453,0xa275ca4937a755e7070f486fb3ade4cfb01111fb,25000000,25.0
41291222,0xb68846466ad014c2fcdc9aef86c98ac7fa7b4338fd4195a8bd0b14874efe89b2,206,0x663f4f8ff635f552ad980d59f85b648b79887ed7,296340,0.29634
41293601,0x3dd94eec10bbd5525da09ddd82423e26fc172fdfdfa0cc7117f1377d890d0dcc,655,0x553276ff2623863a4d79672014020efdbe3d9204,6908654,6.908654
41293833,0x30381607bffed3ec9b4c40ef42997c857b74e8fadf10face8edff51e0decb75a,134,0xd846088e0d4f97ed5e17b24d0ded2c640e4f313c,3612085,3.612085
41294251,0xa74d981293addc16a19726f1d9230f1e1e07595da851beaf0af524b718e59f94,708,0x5d7b9a6d2db4a5e751ec5140ded5fb2836158bd1,44544,0.044544
41294272,0x740689f01a7df712a8dfddf44d3cfc9575768125ef9bdf2c56955a403e8f51bf,176,0x5d7b9a6d2db4a5e751ec5140ded5fb2836158bd1,0,0.0
41294745,0x50619ef7d21b348a9b26c7ebfb41ac83189dff8a6e478dc4e00f514ca3676977,275,0xc659f7ed0b4c3635c973dce9471ce5c13e7d8c39,1150778,1.150778
41295239,0x957c85302dcece31e162394c81c3c01d030a61e2949eb3368b66bd7e182f77a1,450,0x0a610a7de5b6ecb6c8032593e90f7e46f9aafdaf,2768521,2.768521
41299067,0x9bb039d3aa7793db88e45836cd44b3b5475982ff58dddc19102729ccdbd972be,951,0xd84f77359b11b16e3fc1918f2ec8c72c1642a5c1,1002562,1.002562
41299834,0x8f780132fd6514cfa8fe78cc4d882a8813915003362777a7f8f619e09a82ae80,385,0x688e4c3a773be6132c195e34b089b7c77cd537b0,91474,0.091474
41300642,0x2e5ae95ae919d418bed52340e0a55325faf0ef42a20e43b00966df28efff8dca,223,0x5330e494c5fc563008af3d42d513db58aefa7d00,1053425,1.053425
41303772,0xacba943ba3caa30797a726ffc995b779ab4427fda3d15f0838cde9b98668d892,603,0xab32bf707c9d9f78f1101f9b7b4d6b4b3727b6ea,20963795,20.963795
41303948,0x6abb780624bdb90390a0c41712992716cee0d1004011e64e11ce2184456cf69c,622,0xcc8964e862993d96eba4fdf73d07e30bc37a9ae4,46052,0.046052
41304985,0x50788ec29125259f9f3b3397b3f732bded780638b62a678561da4f702935e3b2,896,0x248aaf6f50ee889a55604903e62a54ab04b2a651,136992,0.136992
41307595,0xd2242757248e03aa3b54ef18c413b85380a099e08ced1b1b6eaa00b24453cd67,115,0x6eaf0b9b37c2819838d29c89f0ac115752039e5e,0,0.0
41307654,0x60612fe3fdd2916da206b2bcaf1c800b8680bda2fec4486849bead6c7008360a,1367,0x7905a643a21d0c08897f41e2eec98599bb8dea5d,16686,0.016686
41311988,0xe598fb8f18a22db65fb42c0526df74d633da7b196d0759d6010235cc163552dd,962,0x0e2cf1276e228f01f8588078afdbd8d63d4d43ce,218059,0.218059
41312237,0x08e2142103536a4ac67679241b41b5c11e90f16f3ab55d31238243822af65857,1211,0xbd612bf4c58f7cf9eb5f9e11a2e68e2f95f72a6d,25000000,25.0
41312579,0x20220dbb62e34f69ee1d1d0c6b256f9a1ad2fd1c33dacec05c3814ff4b6eaf3b,181,0x47a235f03b07f57d9c39aff3beb00364db9e46b0,25000000,25.0
41316344,0x4d3c5ef24614d3cc6cadf445fc3b92acfc5993f5b4eb2aa26e96347e1d27514c,138,0x4b4d2553e0e8f6003b6ca40983603795c99fb28f,16232553,16.232553
41316509,0x927bbe78fd8e1e74b036e55977ae7fcd6c013881b5f93074a5797e3d6aa00405,86,0x5011f043be1c6a9755e5878890200e6c570afb10,9598584,9.598584
41316960,0xcb39c979166de93b2a0182a0f4a78dda8deddeaf5febc517800ef8d0b8b27cdf,745,0xcafdd41225e203949ca6987b6ab643e5537f4467,24597,0.024597
41317930,0x8d33cbfc4e9202af054493b42e25402dbae9a4940bdf278fc38dff75383f033e,615,0xb13433136e9ead0c1e82455441a7a1a6c40b442c,440697011,440.697011
41318366,0xc7548fecd096acdc60db89442a4e2d0f3bb7b27eef51f21e3096cdee1685cfea,470,0xfc0faa8718fb0bb316a48beb3aca10306efb5bb8,11966,0.011966
41318647,0xc878364db95aa6a9384f7d554a210862ad3d23b6f6311445e92d0b375993be5a,101,0xddc68f9de415ba2fe2fd84bc62be2d2cff1098da,373,0.000373
41318891,0x83bfd9f8a43e3bb5efb1a104f92b0200b20575dd41c7aa6dd9ae213af6f029d0,888,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27481142,27.481142
41321562,0x0bd1a5f5370e7b955d59cdb9216292100a7b9fb3be4f1e4f9e0e8f1cceaff5b7,1292,0x35ee0b2de1199a74f03525bfc9d542641d5f6136,475238,0.475238
41321619,0x4a72312a7933575b8fc7c22dae8170a9d6467b9689ed60e788bcdaedbfec6a59,311,0xb9b77f5a45ad7a7ea4f76825e882e0754f5bd7fd,32115,0.032115
41322462,0xb4e2f7258f2224a8f4dd9973457ad970edb228ddf8764be8455b9f826289124c,1691,0x10649c79428d718621821cf6299e91920284743f,639,0.000639
41324716,0x7051864de72100d512be18e9cb4506d1bb67743f06d990bd8ee3e2ebb0c689eb,29,0x46a83dc1a264bff133db887023d2884167094837,53292289,53.292289
41324970,0xd074b315b7ba4acf100feab5025c625092770568d3e3e5cb90c81fc0bb9f3b7a,19,0x9d480d2e3a1a3e5fe678ca8b932b4ca7d1503e2c,25000000,25.0
41325782,0x466e0c8c9bb145a2d3a288e91b426c05e538c01f2632e83dda7fd51497c8fa92,3,0xaaafeb4c3973d9bb2b354ca3298e19f840f4f3cf,0,0.0
41332204,0xb0e60f6a4f9e01aa461c53c2bd7b5f0ade02ece0e6826ea20af6b623874b4dd6,453,0x906cbddab9ad238bfc285604d7ea6d76e5badfe4,19004039,19.004039
41332715,0xb25bddc7950962aadd61d23e44ebf7d2fb77b2bd8a131ecaa2177602a56b729b,414,0x1341df844780b66af4ccc98ae0f34be87eabe1d5,21,2.1e-05
41334417,0x448f547776785cd20da6082b42d772b567cc817143cd89ee85c9b9103905ccc4,1028,0x553276ff2623863a4d79672014020efdbe3d9204,6912008,6.912008
41341987,0xe42bc03ee379242f88c932c0c3d6db5eb19cfcfd61b100d2fd50d8611a72cb46,752,0x07c64912211424d48e36cfeb6bb77afdd1f79b1a,323,0.000323
41347640,0xaf969515321ac1a720a875f8472f96626b694f69a6c0841f84be09c6661cbb6f,915,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137020,0.13702
41348051,0xff9acf8b3f4527e5b2d2ea4f2b6dff134f37574bca46aa8a012e7b17ef7b4fb6,1127,0xe5ee5ce238c8ab7a2226470c04ed0e868bb16a0f,136990,0.13699
41349265,0x7ee9a3f7de93bd3500cd935908312626f54d27d94b470cfd70dc878a030c7415,563,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1370900,1.3709
41351411,0x9053239f49d76864a4bf109f8ec734aeff5a6393bbb871868a6bb7ba03e81684,1071,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,137665,0.137665
41354111,0xeeac4ccdebee1fc2dadf5f766661683ab3a6ee3f0c9bed88a76e3b501e39c2f9,610,0x274784d73dcc0cfd696b84637f34ca9e63ddca5f,96611,0.096611
41354404,0x278e3986aee837539f0d96f2a5147e361fd33259c3c9f34d5e4dcaa0d2ca2929,418,0xb92ba60496b3dc4848306752d60f83bada1e98ff,95393,0.095393
41356484,0x325956fafdff0c29138c0c877481d935071764d1cd752e1497de02b207bfae78,448,0xbc54c7727af7ff2f4728fcd7f99aa5cb16fa4df7,81995,0.081995
41357873,0x7e73f8421396b0910e53e086dca40150a55376ef46cb76cee276a77b36a90205,1444,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1371192,1.371192
41361630,0x6ca30bb2569b191447d3c6cabd070f27f0c1dcbd39ba2196d0fe89bce94eabbd,226,0x2cb1dd861422aac50d3f88a653ffe6c27024195a,8000874,8.000874
41361751,0x1c1755fb76377069d85dccfa6772c4307c7d9ad39661dbe22c6a4c07bfc189aa,76,0x99a757501bbadaf7f07c38cad922fdcbf6be7fb3,858,0.000858
41362842,0x5f3fef3dfc588fcedf9326380f01190d865987f88d6f0d1b27a2e6d43a48d9dc,591,0xaef597aa7488bdd970a0322b4cb937aab257d8cd,376247,0.376247
41362857,0xc590f5f735a2bf30db5c480e75579a0c667596bfab0be60af7e113d7cc9d3e7c,810,0x1e907bef2e6b1dbcbd93352bbe368c8067751320,1227,0.001227
41368408,0xae1cacee6b8e38ca853ce88ccee75f4f9b5f981aec5267c523d92c664a14c6d3,1607,0x8d03929ce060bc133a3d25c45ac42ae028f05b7d,0,0.0
41369714,0x44b186ad831f5c0f9a6ab761524cb48b377bb7951d86012a01d310a26ce08246,345,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2739726,2.739726
41369729,0xbcd19cab09f5e9479f114692f4b2323768bade1b6bf8f32a130317c648b9bebb,1407,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27723520,27.72352
41369777,0x55185678308cdb88ac013568dc2d79f96e9e643c845323c7b568ad7cd188aa1a,312,0xc6e09c94bfddf2f546fd6e2e0589da899980b16f,251195,0.251195
41369928,0x8b395dd4084a28a3d2e88ab1f0100e30c3c1e8d396b21db78fed22f176f23504,1457,0x553276ff2623863a4d79672014020efdbe3d9204,6915433,6.915433
41370853,0xdafc13db4b9b0d871a64105943a8e72c9c8cb25a1e5e8992bdfde75767a733b3,608,0x2f84e51769b0ab930ab430aa63881ba3600cec8b,114549,0.114549
41374462,0x331bc0c29a60e8df4cbe8be733224ef52a9917203be84c50439edb633ebc3827,353,0x71d7fcf6eb7b3ab7a2a5ca49be6907bcb78d2208,310626006,310.626006
41374770,0xd72bb4579c37c8cefccfbc478e379cedddf31d8425617b992b8a98cf6e966d12,676,0x01bdfe7af705f5033eb66f1d359dc1fbd99206ed,7804,0.007804
41375118,0x8caa13f865b76fac7f329605c31a0690943ce8391233126a29a102ebc9dd08b5,879,0x71d7fcf6eb7b3ab7a2a5ca49be6907bcb78d2208,0,0.0
41376157,0x6917d27ed1f9bf54ea4aa88181e172f09872c0f80650916f66c51528dd8aeb5b,101,0x109728903ebbe77fda55453d8d70a99dd42c828a,6,6e-06
41376244,0x2f0af809c212be5d1d483edca3628bae4c1c5898ef5c1eed36d72dad01e1b56a,900,0xed5cc1048093f6eab037cbff76f1d86624fcfd7e,1298605,1.298605
41376389,0xc6ca7ef24a4e9e3d998015daa58394112774acc7e71a17972e3eb777ca8402ef,1107,0xc07f94a5386096a4867af47b5db07c60cd4280d9,12,1.2e-05
41376784,0xcc4b96309ff391896204583e253a7b28aa7f614e87061e27baaac9a4bb834e04,1221,0x8c573a4bd1a37c4142b49fbb09f43ed2cb0a5553,215810,0.21581
41377814,0x8390f3c8c44114101a90fc8b652e1f7d3826a417b1049c5d607847a0380faa18,425,0x52f86e43dabddee24a35227598bf4569fe59034d,88634,0.088634
41378508,0x919c2dd2a5cae747d2d6fe10fbc001805afd232b009fe8f233780f3ef3f28e50,907,0x7e65f93421bc4cf9ec8825436a8eae2f40142642,15,1.5e-05
41378715,0x88fcc62635c18f2eff64f18b1fc94ee8282295a8c46a40710e869672eb74ab53,905,0xe5ee5ce238c8ab7a2226470c04ed0e868bb16a0f,137019,0.137019
41379244,0x7a7237a8512fcc0211db08ed34d93907426139d7a59c20c332dec9931cf7efd1,201,0xff7690b1963171db50ce9a1e3ac58cf25c8dfb4c,147659,0.147659
41383749,0x2e78ea7dcacdad561d35636d174ebb4712ca60a2947ee610839b742e6e431e10,565,0xef04528df28208d7090c6a1b1f7c6d13ef74ee9f,191538,0.191538
41384337,0xc48e56ad3d0965d4470e24b94a6277b9fd04722668445c4ab299c347c55078ee,1053,0x4ee711b72b476f47a05aec5a260ba42bb564404d,52181003,52.181003
41384769,0x625e7390acebe6d2e05043d04ec55356bd2f60e6c478302da63a9494661d8fa7,839,0xa9911182421b6bad13d188914d602f7924de840e,33952587,33.952587
41388000,0xcbf73442da55454a61828765ced19037d50b02989a30816c0b2d634a7b9bdef8,806,0x37bcc4c8b19d8e82b2a5ddbad702460b3374c90d,142479,0.142479
41388547,0xf8ed61c403ee6269759fe1cdc6b747cbf6df02cc3d81520d3ff3fe616d7fd658,694,0x69003b94bdbc694be2433fa57f29818cb0d43ae0,13,1.3e-05
41390217,0x5ca816bbb12ce670c7157c6749547a02f272f1e2337f5d822b6e4b69ffe342b4,693,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137087,0.137087
41393014,0x91bbfa964f8a1de712dff06033bb6e2a6768e92472e69d542662a107417af7f9,515,0xccd65a32598b37f32b1c6951d8e88e6646d638f6,25000000,25.0
41393794,0x70c297898daac9464d8be6b6b1b7441ac3715652c395ef362951a78d02a71eeb,1378,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,137695,0.137695
41398501,0xc0c1b044061d43c9a222afb84b081e27a169ad8e0b0c61e00d9010ea89b14437,147,0x594ef95f3d8a579b6e8d6752fe143ff427a85aff,285464,0.285464
41404389,0x28e755d9947bd69ac0f0811cdde7fe6e61ab52fca471d1c2edc96b17b8fd5e15,2302,0x63c078eb235d99ae763a9b0b6b21e161de8e0dc1,1479306,1.479306
41406381,0x922159c14493ea7c52db45301f9b6a72e84b2e4a75952296e7acf9a42ae6f8c2,385,0x95737bf4dcf96c1319bc542a22e78f3343e8b752,66247,0.066247
41408912,0xb6f916ac15cec913b020e3ccf11ced46852c95e7d4266321a13c070dc1b6d965,732,0x37808b59fcbd8710f2c51124e0ce9817dd12af51,1973104,1.973104
41408943,0x58cd064d6b17c9124af10804c47470bb3c6d966f593a7e2298825c21b549ae9f,1308,0x37808b59fcbd8710f2c51124e0ce9817dd12af51,0,0.0
41409406,0x9accc3eae29f4dad75bb434c436bff12842fd5e6bdbba0d73ee1e94aa832ae6c,140,0xc3ec9f6ad2bae9e2a320cdcd2355ce3acd576e1c,361987,0.361987
41411205,0x9f53cb7473d604843b9dc06251ca2d7ea9c56066a21f8f58cc769b87d1f4bd1b,896,0xe93e606a0a718b19682fb0c78dc2972073c09d3e,107796398,107.796398
41412150,0xb1d86a8c0561ede63e334d82033b00e42f362c942356641e402a588e00dacaac,372,0x01b527cb6b942f26eb46fb7af4192b55233b4f75,1691,0.001691
41412254,0x7eeaf9801574e7f4ed7abd239a863e89f0defcd8d2fcfcaf7aa4d47ee95f89b6,177,0x963a13cd76257579773e822a3261823c9769c8b6,43978,0.043978
41413120,0x0790e9f2346b820d8e7c01f829cffc851c39a7ac71db596723c67a37d5c43182,1191,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27737349,27.737349
41413162,0x72afda775e4288c8756ff1b19a4b911d4ae3800e7789c2cf7a02a660c0f6554b,725,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2740996,2.740996
41413316,0x48b59ec27b17614fe4acb660911e9f4b356fd5f787df15e82eea0a5d7b70fe2a,1055,0x553276ff2623863a4d79672014020efdbe3d9204,6918878,6.918878
41413961,0xa3150b448d3b1ee16b0e3ba7d723cbc52ba88635cfb503e6863cc6c9fcdbebcf,193,0x00cdebc042c87c95e439e1aefa0bd3a8014da577,500000000,500.0
41414341,0xd19f5cef5fedd95c47a773737841eb0b55ddf53dc67cdccaeb5f45873b18cf6a,456,0x29e83a72648fda0413c02f08563e5a2c87e4376a,6,6e-06
41415472,0x2d2176c05ddef1519386092369bf648799a3d09db49247d8c273700a3a371786,202,0x7427aa49ff9a4540c798b7bfd08694c399fa86e0,500000000,500.0
41416846,0x0cf396ab38240e769ed315bf8a05ea7cc46b59a7d9402ec422bafae3ed538f47,672,0x6ad9970e111a6babd1e17bb913afc4c6335b339c,500000000,500.0
41420980,0x26d97d85831c88a024469b1dc431295976e52c1b7070fdbbe4ab22d18f60f59f,881,0x656edad4e10956f25d65ff4cf1a0d83c8536ef0e,312609,0.312609
41423660,0xf0e1858d71c65388474d67a73d8bbae21daf7db93ef7f863a3e7e407b3d3dd84,118,0xa588803d26be431d4229885c22eeab669ec04297,5361703,5.361703
41424591,0x0266c320349a35355216b3a8aa00854769ba6b87840664dcb248ef11e0f27929,654,0xa9deedba572029155090de0eea714c14015c2043,500000000,500.0
41426690,0x36316a4bfda4244a2cb74b2f911dba650e95192ae9a0e022334e104fd1ce2f97,156,0x88aaf4a728e14748cea5e9a3ca1306ac567ba472,113038652,113.038652
41427101,0x4b272ad804cef91f4c7bba53905f749c4ea82c88d54bd42a2186374c410de183,1547,0xa6b08352b2289eaefdb6ee211a4eeaf1a3496d95,8101,0.008101
41434005,0xd4a0f3ceccf587c39f636254f6b1f75f966aa90730dae9e0edab090c46de2642,1205,0x792399b43432d3bcfe4174f444f23d59a9d33347,0,0.0
41434479,0xba5e3b3d922cdf7562fb5db178072b2f217f802422efe59821522b83179a279b,651,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137160,0.13716
41434528,0xd1a430498eab54d5069ccb0c10e08a212e8b4491424a8205ec210b4b5dd2d0ef,35,0xc0ab1fa8e7bf423223858d6f468b61a6a026998e,500000000,500.0
41436186,0x64857e305f91daa4dc05ca484ace004eda17847d17854b8971c713e417025e9f,862,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1675481,1.675481
41438450,0xd157886b043f966c81a511b0d4da5b231aaa59bc0b3cd75fd093b10a02bead1c,717,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,137768,0.137768
41444512,0xa0cb95a4f0fe47c98cc3f3c816dd531f0902552ce4f13fa130374025aa6c8c76,722,0xbd824e20dd8394e4b9263e9d8e90b432ea01839e,57437,0.057437
41444730,0x4afd1e32ea9099817e37766fc0e84286d4a686b19ac71c5947302fda25f4ccfa,501,0x78082d8db5a648e92950c3ebd9867edc7cccd19f,0,0.0
41445647,0x37fb957424a0383a57cc85869d1fc8d5f950c3a5b4a0eb9ccdcc81cab1ecd4ee,344,0xcf0f6f5f042c29655f46824812257f56fb4d8c05,117412,0.117412
41449842,0x2a1e2887c3fe5bd53c943f05a375592787023dbeaff103da708b105464c39eeb,755,0xa7369268a061563bd2e743630fe008c77f1ffc4e,1,1e-06
41452190,0x17aa3401787a5e979bcbafb25321cc5a48d660b2a7f36b8fbf6665937b70840a,1186,0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,333317,0.333317
41454681,0x8b38ec020e17cd18dcb9ae36e24486efc82032a1ab5fb668bedeec70021b940d,577,0x3452283cad384b9a7a599d77d5a7a944d3b716ae,603100,0.6031
41455713,0x9ea39713892c0024916f3df329adae4c61ef8d93119f2ff831db91a7ff5b4482,2577,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27751298,27.751298
41456274,0xa526aec5b0096478ba6dc293ca76d24abae8f4ba390213f3d476d0e4042416cb,407,0xb8b9e3097c8b1dddf9c5ea9d48a7ebeaf09d67d2,5651518,5.651518
41457584,0xc070e82302d6c45efc859160d88b9337890b00b4eb421d0a0e1321e65198d472,1106,0x464a46c1633fb58d3599b86268ac8acc8c47ec8b,115357,0.115357
41458097,0x200b00e6909ae9d3f581a03d91c55efd065f496276043b822cf94c64998a0197,749,0xb4dfebedb90f8c6e97d4a13b0183324de0f1b001,896620,0.89662
41461258,0xa23105f6831b45c4888f2601a09081cf5a071f69783824671db89cc680fd9a13,344,0x0ea0695ab6ffe76753907e0cb7741f705fdca82e,0,0.0
41461609,0xf37c9ea19a5af8e77b80c2c98b3c6b26863fc2f3d668b32159b057a2b624f9ff,57,0x6edb47d7e87deffb078fbf7ae35146a670497eac,11848632,11.848632
41463968,0x9b6945bee0a9d2630bd1c0c7dd76b27421810af0706b3ea88b530ac3a13bfea2,1013,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2742351,2.742351
41464092,0x6dcdcacc70a875ab2d2467066c1a2622fde340eaf2208a1adb39715ada227d49,1045,0x553276ff2623863a4d79672014020efdbe3d9204,6922236,6.922236
41464733,0xb1d3eb3473a187534224d1116ef2debd49aaf8709fc9f704a8637b3b56b2a3ce,465,0xffab9013b5c9decfed7d0285bf2698b3ea9db352,0,0.0
41473866,0xc5aaf6a730cf081c79eaa7ac81ae058c37249abe9457c4d89ac522f96606f12c,807,0xaaafeb4c3973d9bb2b354ca3298e19f840f4f3cf,0,0.0
41477102,0x1ffe365b9abaa2419ad766b739fa2645f73b9be14098813e54267834176427fa,455,0x65ed662785434a1b6b57f96cce91e653716ca960,71343,0.071343
41477139,0xf6c709516b2fc7ae3bf9301a730022e486ab2b930468a2d5031c6c6a56baa039,396,0x0abfe8688fa77bce57ff7cc6adca8d2895b00ccf,14845,0.014845
41477358,0xedf18e574f60497d5b43c747fc390399a96dc77618e1bce2d776d4f3c74be15e,737,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137225,0.137225
41477617,0x93c4cd50b7c7ec326cd3684aa802de6bf078e9d70ab96e2949c562d09488e23e,890,0x9a5364990427a3a50a967acfdf76e49f1fd85c5e,109836,0.109836
41478012,0x4581db54c0290955588ab575a2464b87575e0e6ee7704b3ffbd1efaf11b40a24,1159,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,1100496,1.100496
41478173,0x53d3641e0e041a5555ba21b610fc9aa79433c51f5a22ecfc4b9b2c256e8c97a2,636,0x765007669e22f8d5080af0b17c5bf78906cfcf59,122472,0.122472
41478225,0x074b8219902333b53d86356f4f57c0c3f6a4fe0a77659959d8333471fde5a7fd,938,0x0e85c18f81a8e45d1514c1f23ee2a202114a245f,124140,0.12414
41478398,0x24a5fefa1e28e981abd253fe42b508dd48f32bbfc0418eb9cfd439544b298a72,575,0x3f11776cfb162c86feaedf13e0c63f17bddc7fb5,17600,0.0176
41478527,0xc107879a907181baf532a2aa89f994728db2f8f3b01675c8045ceb6160e5a057,342,0x4bbf4715de7c86f67467974b41af320ef8d58d58,111950,0.11195
41479420,0xf05e5e8dc5d75727be645c0bdec7958b79b22a5cfed0a0522748b6a0966819ec,737,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1675806,1.675806
41481360,0x21ce675843326cbc820d267f69d9db2dd040657f764807b433d7657613450768,1019,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,137833,0.137833
41481543,0xbb085ef186512c0f7214931e7eecb40c6b2854af9f7f9d21159bf3eef24e2345,394,0x61b717beeba9bcd7d6d57b9948da0356b8b87ee9,151,0.000151
41485207,0x997bfa4eec47020dbd1ebeed4de2b1930c0bb1408d1d115c521ae7fe80bbc5b8,1106,0x9ab35d86df5df2efc2fef6b49da3aac9d9f0ddfa,0,0.0
41488345,0x8d46c9f0cf5589e00a83f94522b95b4588de49274d19318e8dd96717a43977be,35,0xc968bfe5c0b23fc9f7deb42c1bafe4e7b3f92bcc,1037096,1.037096
41494493,0x201dcc47b202b8584b226a65bb529f40624f4e342cbc55b938ab3995a5502f85,625,0x44b36695a58a02589e29da6736e0aec1d0d41327,18507,0.018507
41498670,0x87c1737cc58fd9fcd077f4979bfab45a1860fe0009de11377967e3fd700ed507,82,0xf5a93410e7e32bbf28a8eaafbd7f241cf0b290fb,408956,0.408956
41498931,0x54d68a9d7e88466c3fcf26940f8cce0b1fd51cf8144361998670ad136262e23e,280,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27763463,27.763463
41499108,0x3e984580dcaa287aee0ea1a87c85881c9721ac7c12bd0e3ce0a6ea020b38a3ff,941,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2743573,2.743573
41500699,0x17ec23a4b620df6211311c71e6a556b7ec0a72ea37795b3051cf3325ecb08316,341,0x8d1477c60ac3378ddc3279bbadd1b624dedad4ff,2718,0.002718
41501735,0x1f3e6a2079fef3c33daaea1eaacfc0f7facb3aed62200c43241ae7976b72b286,1062,0xa878b50a44ba3cae09a2c2e7752540080d7b0108,41596,0.041596
41501748,0x229498add9f449bdcc23e111cb2dede4a37bb8fd00b0dff27ccb2dd2bba0d8eb,1638,0xa878b50a44ba3cae09a2c2e7752540080d7b0108,0,0.0
41503559,0x536a2bc0ab3a155e5aebdc3d7db2e474ab0983e94c65fcf9c6f2fff10ea8bac1,1627,0x4389c066c481232f778e7f180d1682d3b421550b,883,0.000883
41504433,0xe8104a19b10bb803539d9da6e095d6d0b5d5c8b95fa6e82197d07a1a6ecd4262,279,0xc9a417528503476c1b05e0e3e65b1e788d516c8a,0,0.0
41504905,0x4912cdcba74fe7197d6c5fff74059a700785ad329d7d1ae0012dbbdb73a9dd0c,353,0x029d50812b8284c80e85bb9bc941bdf06f196d91,35572,0.035572
41505014,0x3360ff54ee24825ca0133015d93f317996b6ce44c7b6e6715332404d806f68bc,167,0x8b4e6558f8d7414ad1fcfd150a301423999cbd7f,455365,0.455365
41507242,0x0370d2c8862623840acf7596143360305516b4a8703e23c7544ff8dd3cafc405,528,0x4bb59ef1e3decff8f1aba40247d211feb2a495c6,483,0.000483
41507330,0x83e8cdbed84647a1166c5981e5e0ce8617faf558bbd11812533e1dc64d9455ac,270,0x553276ff2623863a4d79672014020efdbe3d9204,6925275,6.925275
41511061,0xdda7e87c40ce43ad37ec2cfacf712e8675b851858901222a43dfcee0e7422dd9,508,0xdb4fdc779f08f5431ed5ee2dedf8b95928f5498f,2221,0.002221
41511922,0x6304308edba19f32eb13e7e6c4769a9b00438029d576cec98e415cd1eef0ffac,785,0x040d041a3b148dfdbf272b68e6530ddbcea65958,806,0.000806
41513767,0xb59a5f7b61ef7a6dde7b906ee6a10fe386683f562e1d58730ec96f2084235d79,1629,0xd9630147d9918d9cd663d9301c8f29df3e9aca5c,826135,0.826135
41514215,0x1e6b121b0c7ebe1c36c3d6f20205bfa240f26c00b014f21a68a7b4a7c9371003,588,0x9bd489359c98d52474c7091c3781d3dd438e127e,2850200,2.8502
41514251,0x3088d275d6689a53c4525fae3343121f9fb1f92c508b6b8fa7b24b5ed0276061,143,0x957f996d64fd4ab8dc07140ae0fc1eba281a7808,13299,0.013299
41514772,0xae2b17691b2f25b9873f96056a260e8aa7d6f569d94e171006be70746e9bdca1,834,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41517005,0xc827218e3aef49ec7ff49d136288d01a47df626ca5ec5527b46322ef369e501c,1019,0xcb88f06f0e5f6b8170d9f8a1fb8704e7512e1f55,3,3e-06
41518222,0x3f78c67979456e5af642177b4d0603065a23386bddeb0b11d63678c9accabb1e,1175,0x80b3d7735bbaa17b27d45acc17c3c233c32f4a59,358117,0.358117
41520211,0xa9e669aeee672f3c080a847fde27c1a0145932827b423295a3cb08dfb8dc2e25,1377,0x4bb3be59ff5c0be830cc07b626427c12ab525c62,109868,0.109868
41520325,0xb0fea168b49ee517a466ee612079adcc31cdd69cca4052d8e0c15f968bd7f04c,1348,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,1100692,1.100692
41520392,0x90a8053486efdbe37ad78d16bee92408cb46f6c91d670ae16a914901b8363227,398,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137287,0.137287
41521863,0x012d441934e86785702d739a7cd6c99cbdc68df45d561e60503261209fd9ea7a,614,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1676568,1.676568
41523757,0x47ad95db2088c369c9c6088c1fe447480fedb6a0755090e9e5cd5c36e6a95d03,857,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,137896,0.137896
41523878,0x7470a7e7ffe145892ee59b0054c11ca28058f0df785599c56336451509525e85,261,0xa05be1a33a7e03ee17ed74ee1eb0be91cc5a045c,17,1.7e-05
